index,population,count_intersections,streets_per_node_avg,betweenness_centrality_avg,primary_length_total_ext,highway_length_total_ext,fraction_oneway_ext,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_BFA,N_Est_RW,N_Emp_Mfg,N_Emp_BFA,N_Emp_RW,N_Emp_Tot,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,kopt+0_Clusters,kopt+1_Clusters,kopt+2_Clusters,lat,lon,utm_n,utm_e
1290,18368,220,3.173913043,0.041914069,0.0,0.0,0.249064253,5,0,4,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,3.45929329508,7.27943870161,3.82363222213,4.64688792332,-1.37167705537,3.18734473185,0.805663600843,4,0,4,-12.16638623,-76.96320777,8654276.063,286380.8033
1291,12186,181,3.047368421,0.045963461,1063.935364,0.0,0.00648526,22,14,7,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,3.14412459788,6.91138294412,-1.722336332,2.95337371816,-1.81179329035,-2.80262659809,0.49655013615,5,0,7,-12.16645137,-76.95402128,8654276.063,287380.8033
1292,11504,121,3.603174603,0.055598054,0.0,0.0,0.210998272,11,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45114534498,7.50313423514,-3.05877720381,3.53617350858,-1.96570928292,6.35295128449,0.169997210803,4,0,4,-12.16651621,-76.94483474,8654276.063,288380.8033
1293,13207,12,2.785714286,0.169413919,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7528580357,-1.90423212508,0.675457052653,-14.6156991724,1.29443086567,-1.07652719579,2.09973096217,1,2,3,-12.16658074,-76.93564815,8654276.063,289380.8033
1294,6346,89,2.738738739,0.061952528,0.0,0.0,0.145990777,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64330395211,1.7314889437,2.64849044236,-3.1298248504,0.23646995848,-0.337645395811,1.71284534785,1,2,0,-12.16664496,-76.92646151,8654276.063,290380.8033
1295,4201,78,2.762886598,0.059515735,0.0,0.0,0.194449954,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25849635173,1.70895716455,1.22976252848,-3.02094508317,0.185406958288,-0.0233132025768,1.48999570065,1,2,0,-12.16670888,-76.91727481,8654276.063,291380.8033
1350,9509,137,2.819875776,0.058853373,951.7023443,0.0,0.183918413,3,4,1,223.0,25.0,320.0,94914.0,7361.0,43080.0,329305.0,-9.71355126704,-13.738147847,6.79553712343,1.43984239316,-2.67172744676,-4.95361093231,-2.49678963769,2,3,5,-12.15695135,-77.01825737,8655276.063,280380.8033
1351,5686,12,3.166666667,0.187878788,0.0,0.0,0.0,0,0,0,217.0,18.0,311.0,93860.0,5173.0,42794.0,321020.0,-4.06615933515,-19.1380996133,3.15646943642,-10.458319299,-1.74649066966,-0.694209830085,-4.35825515905,2,3,5,-12.15701827,-77.00907151,8655276.063,281380.8033
1353,10402,163,2.983425414,0.051292735,0.0,0.0,0.221774961,1,4,2,162.0,16.0,268.0,81488.0,5091.0,38734.0,253988.0,-6.8798102493,-9.32836847211,6.42955557494,3.08100598567,-2.6018680573,-0.185254809693,-3.66602016346,2,3,5,-12.15715119,-76.99069964,8655276.063,283380.8033
1354,22781,117,3.016260163,0.071816452,0.0,849.3694118,0.283968339,5,4,2,177.0,16.0,291.0,86442.0,5091.0,40525.0,268544.0,-9.62460703513,-9.91243765276,5.91805567162,-0.41788147143,3.36093871607,0.496098831051,-3.7629163145,2,3,5,-12.1572172,-76.98151362,8655276.063,284380.8033
1355,22378,198,3.212871287,0.04934449,1444.445072,0.0,0.283096712,27,13,27,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,-1.97450622675,10.8859570058,-5.27814102521,2.9649995189,-1.95539453338,-2.13941367645,-0.577291477447,5,5,7,-12.1572829,-76.97232755,8655276.063,285380.8033
1357,11159,244,3.269387755,0.036874782,789.3965387,0.0,0.194401019,6,9,11,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,2.23179455174,8.28429471713,0.0403728239825,7.60478769145,-2.33835131051,0.514225354136,0.704627641012,4,0,4,-12.15741338,-76.95395525,8655276.063,287380.8033
1358,11234,106,3.389380531,0.056079942,0.0,0.0,0.182528654,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3488477577,5.06183159214,1.34689306222,1.92156501614,-0.967248674317,5.03134545623,2.12237164223,4,0,4,-12.15747817,-76.94476902,8655276.063,288380.8033
1359,7863,67,3.236842105,0.069020863,0.0,0.0,0.264046901,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21088215476,3.25410724648,-0.134796551013,-1.24540724593,-0.313606862213,4.04986375044,2.17159631603,4,0,0,-12.15754265,-76.93558274,8655276.063,289380.8033
1361,1486,43,2.701754386,0.100262019,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2033433424,-1.21067126017,1.40597552023,-7.31718312546,0.466414320853,-1.45272044662,1.59885753932,1,2,3,-12.15767069,-76.91721002,8655276.063,291380.8033
1416,17390,162,3.363095238,0.055573019,1174.673679,0.0,0.595402001,74,12,16,385.0,41.0,588.0,176402.0,12452.0,81814.0,583293.0,-34.2596404301,-20.3363724366,-2.7273110613,5.5292364064,-6.35399827444,-1.74567612674,-10.326931771,3,1,1,-12.14791371,-77.01818923,8656276.063,280380.8033
1417,14954,148,2.826815642,0.045123621,0.0,0.0,0.277754394,14,4,18,174.0,30.0,286.0,83596.0,9467.0,39306.0,270558.0,-11.1565329129,-9.74469685059,3.51461050855,1.02757406826,-3.25261683127,-0.594368928433,-3.4415364813,2,3,5,-12.14798058,-77.00900368,8656276.063,281380.8033
1418,14686,51,2.877192982,0.072465254,0.0,0.0,0.456886509,10,1,1,162.0,16.0,268.0,81488.0,5091.0,38734.0,253988.0,-7.22571469229,-11.1708496398,4.10665875237,-4.02848533747,-0.953431457115,0.270405919813,-2.94198085129,2,3,5,-12.14804714,-76.99981808,8656276.063,282380.8033
1419,8934,136,3.145985401,0.059368192,2360.578643,0.0,0.290124651,14,13,21,162.0,16.0,268.0,81488.0,5091.0,38734.0,253988.0,-11.5268221882,-6.56341887983,-2.09828330484,3.4541686803,-3.19619016573,-7.37045655688,-2.55579601663,2,3,5,-12.1481134,-76.99063243,8656276.063,283380.8033
1420,14555,157,3.080246914,0.050022765,2378.548353,4857.047348,0.299022963,21,6,12,177.0,16.0,291.0,86442.0,5091.0,40525.0,268544.0,-14.2888381371,-9.53344474746,-1.47348495695,9.58865349146,26.5420254604,-5.96110156165,-0.782537981041,0,6,6,-12.14817935,-76.98144672,8656276.063,284380.8033
1421,17273,214,3.224299065,0.044343058,161.9596524,0.0,0.266973775,5,5,14,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,2.17707987294,8.06736415502,0.875795756857,4.5790446807,-1.69864937674,2.66812434879,-0.219182318595,4,0,4,-12.148245,-76.97226096,8656276.063,285380.8033
1422,12936,246,3.188976378,0.038359212,0.0,0.0,0.062075039,3,4,1,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,4.74004963135,6.8297500208,4.14156280602,6.71148624711,-2.05967681206,2.41320562212,0.556319728643,4,0,4,-12.14831034,-76.96307514,8656276.063,286380.8033
1423,11283,139,3.24137931,0.071412065,0.0,0.0,0.169344047,1,2,2,30.0,0.0,46.0,9908.0,0.0,3582.0,29112.0,5.05144054518,3.1813788779,1.94348390481,1.00188829501,-1.08011907639,3.07317112397,0.554791927619,4,0,4,-12.14837538,-76.95388928,8656276.063,287380.8033
1424,11285,142,2.892215569,0.055965615,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55719595179,3.98698311433,3.90261850858,-0.204480734169,-0.631840261921,0.128861119458,1.05170744813,4,0,0,-12.14844012,-76.94470336,8656276.063,288380.8033
1425,10763,105,2.949579832,0.056732124,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84574715719,3.3603415874,3.41360600225,-1.08260233171,-0.421049838835,0.71766802269,1.36467496949,4,0,0,-12.14850455,-76.93551739,8656276.063,289380.8033
1426,3626,48,2.724137931,0.097711952,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7593761054,-0.667982868917,1.72554990212,-7.03662781903,0.445079076501,-1.25069315321,1.60332857196,1,2,3,-12.14856868,-76.92633136,8656276.063,290380.8033
1481,11049,55,3.309090909,0.043065879,0.0,3810.004132,0.746997921,14,4,0,141.0,84.0,251.0,31670.0,14430.0,15584.0,271124.0,-14.2148212318,-11.5641023393,-3.79389678474,5.2770088356,19.4300791953,10.8328936978,11.9808738666,0,6,6,-12.13880894,-77.02730632,8657276.063,279380.8033
1482,23788,166,3.244318182,0.051330796,1358.144043,828.1137299,0.773776175,27,20,13,168.0,23.0,277.0,82542.0,7279.0,39020.0,262273.0,-18.3370664797,-4.44329654061,-3.65873980109,3.90333355816,2.17120338478,-0.13512616028,-1.20334951684,2,4,2,-12.13887606,-77.01812114,8657276.063,280380.8033
1485,10342,187,3.192513369,0.043080842,1436.419836,0.0,0.47108637,4,6,6,162.0,16.0,268.0,81488.0,5091.0,38734.0,253988.0,-10.6506205264,-6.71376027666,3.24257685703,6.53960428755,-2.90609190834,-2.50316853696,-1.36876599955,2,3,5,-12.13907559,-76.99056527,8657276.063,283380.8033
1487,11308,245,3.125984252,0.044111334,0.0,0.0,0.082111783,3,3,2,177.0,16.0,291.0,86442.0,5091.0,40525.0,268544.0,-8.29723537614,-8.14376886506,8.18257762275,7.64396149251,-3.83920633612,0.0462434511941,-4.67520759147,2,3,5,-12.1392071,-76.97219442,8657276.063,285380.8033
1488,11578,233,3.241666667,0.041219835,0.0,0.0,0.247268433,1,3,1,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,4.16145991707,6.57237904542,3.22394076496,6.48169273228,-1.75126525548,3.63008840657,1.15093984516,4,0,4,-12.13927239,-76.96300891,8657276.063,286380.8033
1489,11285,164,3.201149425,0.051978506,0.0,0.0,0.096276016,3,0,1,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,5.97408488713,4.72457114887,3.13238253913,3.08717749973,-1.33178534709,2.83027919587,0.950778917847,4,0,4,-12.13933738,-76.95382336,8657276.063,287380.8033
1490,11285,200,3.110091743,0.064003509,0.0,0.0,0.207191416,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54766490812,5.52211607617,3.08701234359,2.62452840019,-1.11001339219,2.591570737,1.75535086308,4,0,4,-12.13940207,-76.94463775,8657276.063,288380.8033
1491,10807,37,2.795918367,0.094034954,0.0,0.0,0.003971201,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5472244102,0.548855476149,2.31276801638,-7.48625575218,0.628414136878,-0.553941803233,1.68455573858,1,2,3,-12.13946645,-76.93545208,8657276.063,289380.8033
1546,13897,30,3.4,0.089860427,0.0,0.0,0.978851883,16,3,1,135.0,77.0,242.0,30616.0,12242.0,15298.0,262839.0,-12.5322350588,-9.26317865883,-3.93647888908,-3.52402396748,-2.65277669073,10.596384659,10.4865683773,2,4,5,-12.12970396,-77.0364228,8658276.063,278380.8033
1547,34111,144,3.462585034,0.042332398,1219.563464,379.3806014,0.842663141,93,38,12,141.0,84.0,251.0,31670.0,14430.0,15584.0,271124.0,-26.7903390105,1.49761445405,-16.234660521,1.43610150888,-3.16033655271,6.42755537279,8.23020087105,6,4,2,-12.12977133,-77.02723798,8658276.063,279380.8033
1548,32535,152,3.360759494,0.054507853,4307.805865,137.7852452,0.58364817,39,24,13,303.0,100.0,519.0,113158.0,19521.0,54318.0,525112.0,-35.7691542806,-15.0891701864,-3.75317740659,4.66454743374,-5.71763302612,-8.07770094483,9.35993595399,3,1,1,-12.1298384,-77.0180531,8658276.063,280380.8033
1550,17126,169,3.141176471,0.073298195,7251.860129,0.0,0.348425631,31,25,26,297.0,93.0,510.0,112104.0,17333.0,54032.0,516827.0,-32.7248416281,-15.718176523,-6.65062614188,5.62717445298,-6.74385724624,-22.0969745836,10.7857401714,3,1,1,-12.12997163,-76.9996832,8658276.063,282380.8033
1551,11097,188,3.25,0.052256639,1754.857766,0.0,0.454860071,19,8,11,162.0,16.0,268.0,81488.0,5091.0,38734.0,253988.0,-12.2593117764,-5.6322261708,0.113940040197,6.02571065402,-3.31806103916,-3.36925473418,-1.94889353015,2,3,5,-12.13003779,-76.99049816,8658276.063,283380.8033
1552,5875,146,3.280821918,0.05759034,1930.61029,1865.704748,0.441897688,37,21,18,162.0,16.0,268.0,81488.0,5091.0,38734.0,253988.0,-14.8036455859,-6.38612572622,-7.97076682959,6.54658282294,7.54960215902,-3.57613935199,-3.0016444754,2,4,2,-12.13010364,-76.98131307,8658276.063,284380.8033
1553,7481,44,2.979591837,0.103433927,0.0,0.0,0.282495707,1,1,5,177.0,16.0,291.0,86442.0,5091.0,40525.0,268544.0,-5.69983729168,-14.0376632905,3.55870071433,-4.79304028875,-1.50924177124,-0.305733602881,-3.96623703852,2,3,5,-12.13016919,-76.97212793,8658276.063,285380.8033
1554,8652,207,3.170506912,0.048317139,0.0,0.0,0.0234128,0,0,1,177.0,16.0,291.0,86442.0,5091.0,40525.0,268544.0,-6.92193902581,-9.49982691547,8.39638540699,6.7644208086,-3.69645610196,0.271003150654,-4.41848702637,2,3,5,-12.13023443,-76.96294273,8658276.063,286380.8033
1556,11287,51,2.870967742,0.090974793,0.0,0.0,0.0,0,0,0,15.0,0.0,23.0,4954.0,0.0,1791.0,14556.0,9.31275383337,0.349419070027,2.70569563111,-6.16577572044,0.301671234468,-0.201250650456,1.09170794972,1,2,3,-12.13036401,-76.94457219,8658276.063,288380.8033
1557,6194,36,2.645833333,0.09015572,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.641451538,-0.50814819718,2.30968311893,-7.72876782984,0.743679129906,-1.7747874481,1.55138886104,1,2,3,-12.13042834,-76.93538683,8658276.063,289380.8033
1611,13701,66,3.46969697,0.082175117,0.0,0.0,0.827115396,18,10,3,135.0,77.0,242.0,30616.0,12242.0,15298.0,262839.0,-13.3080883059,-7.85086488097,-4.77976466124,-1.23027908572,-3.51473380088,10.2513316586,9.52006150339,2,4,5,-12.12059878,-77.04553866,8659276.063,277380.8033
1612,27357,140,3.557142857,0.057886486,0.0,0.0,0.893463359,99,28,14,135.0,77.0,242.0,30616.0,12242.0,15298.0,262839.0,-23.674391449,0.877445993665,-16.1628715085,0.457582796237,-5.42754804319,11.0388437809,5.11009098909,6,4,2,-12.1206664,-77.0363542,8659276.063,278380.8033
1613,36397,147,3.540540541,0.052855204,3371.376078,1646.94827,0.955050165,178,93,87,135.0,77.0,242.0,30616.0,12242.0,15298.0,262839.0,-43.552615673,13.5101485933,-49.2274823091,0.105461050568,1.58633707694,-3.05272697553,-2.38221338962,6,7,8,-12.12073372,-77.02716969,8659276.063,279380.8033
1614,28248,166,3.518072289,0.052325711,1634.098085,0.0,0.728279251,11,3,9,205.0,85.0,412.0,46750.0,14094.0,38154.0,447363.0,-23.1545687309,-9.64877628514,1.60219478109,5.16809946849,-5.13567065775,4.14652471691,9.97694680053,3,4,1,-12.12080074,-77.01798513,8659276.063,280380.8033
1615,23013,182,3.259459459,0.048884629,1567.601554,0.0,0.511146731,9,13,11,332.0,97.0,595.0,120171.0,18259.0,65460.0,609089.0,-31.7870310415,-21.4730800025,4.30529858748,6.01018606244,-6.8053798618,-0.600064248813,4.17648665642,3,1,1,-12.12086745,-77.00880051,8659276.063,281380.8033
1616,17223,207,2.977973568,0.047044213,1736.841452,0.0,0.289997484,27,7,12,494.0,113.0,863.0,201659.0,23350.0,104194.0,863077.0,-43.2173462219,-36.8966297372,8.91196332926,7.49857662527,-9.13514896935,-6.11369845548,-1.94890831103,3,1,1,-12.12093386,-76.99961583,8659276.063,282380.8033
1617,12435,154,3.183544304,0.056298673,0.0,0.0,0.381134572,14,1,5,162.0,16.0,268.0,81488.0,5091.0,38734.0,253988.0,-9.10400875061,-8.02658275567,3.86600873243,3.25513834914,-2.79308180676,2.14640074995,-3.77847274456,2,3,5,-12.12099997,-76.99043111,8659276.063,283380.8033
1618,11112,111,3.05511811,0.06696263,0.0,745.4659004,0.602451389,5,4,1,162.0,16.0,268.0,81488.0,5091.0,38734.0,253988.0,-8.94816454945,-10.2704667043,2.94226252779,0.965262956642,2.88205316071,2.32151326272,-2.37418932614,2,3,5,-12.12106577,-76.98124633,8659276.063,284380.8033
1619,11115,81,2.95505618,0.062290867,0.0,0.0,0.101677463,0,0,0,162.0,16.0,268.0,81488.0,5091.0,38734.0,253988.0,-4.90510911996,-11.4553759296,6.92642145904,-0.755439507309,-1.91647103972,-0.653192165548,-3.39646931406,2,3,5,-12.12113127,-76.97206149,8659276.063,285380.8033
1621,11062,21,2.833333333,0.167654809,0.0,0.0,0.0,0,0,0,177.0,16.0,291.0,86442.0,5091.0,40525.0,268544.0,-2.50587241653,-17.0565210223,4.9215011751,-11.7847029911,-0.919956484583,-2.84091691283,-3.68596144087,2,3,5,-12.12126136,-76.95369167,8659276.063,287380.8033
1623,3093,19,2.708333333,0.157114625,0.0,0.0,0.0,0,0,0,38.0,6.0,76.0,16049.0,1105.0,8244.0,90713.0,9.63466627969,-6.72732590477,0.992796788397,-12.3709664816,0.4347337794,-2.02715547119,1.09801204653,1,2,3,-12.12139023,-76.93532163,8659276.063,289380.8033
1630,1656,61,2.971830986,0.082314175,0.0,0.0,0.159046414,3,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06041795756,1.3022537651,-1.385244777,-3.71425163942,-0.203257448142,1.22629970218,1.34366452107,1,2,0,-12.12183169,-76.87102489,8659276.063,296380.8033
1676,10231,41,3.119047619,0.138545296,0.0,3600.453767,0.977742993,3,4,2,316.0,115.0,561.0,94594.0,33567.0,59471.0,790730.0,-31.7342281152,-35.2417351691,-1.37054467807,-2.29783270627,15.6103146387,10.597628059,14.7611541523,3,1,1,-12.11149338,-77.0546539,8660276.063,276380.8033
1677,15391,108,3.509259259,0.064773996,0.0,0.0,0.772236095,44,8,16,316.0,115.0,561.0,94594.0,33567.0,59471.0,790730.0,-36.5745488127,-25.5045843976,-3.81034466199,3.13643305374,-9.02573986452,11.7257192693,10.0100124467,3,1,1,-12.11156126,-77.04546981,8660276.063,277380.8033
1678,17153,133,3.466165414,0.065975139,1317.926049,0.0,0.872354735,58,37,21,316.0,115.0,561.0,94594.0,33567.0,59471.0,790730.0,-42.0846119881,-22.1149435056,-12.0849992853,3.17791262047,-9.45765350361,6.48400394666,10.2345807313,3,1,1,-12.11162884,-77.03628566,8660276.063,278380.8033
1679,22618,154,3.572327044,0.058136675,3576.71061,634.6274793,0.931989826,48,27,45,170.0,81.0,327.0,38683.0,13168.0,26726.0,355101.0,-28.288920302,-1.79773523722,-16.4216460844,5.09710944676,-2.11449496296,-2.21741879822,8.25171314539,6,4,2,-12.11169611,-77.02710146,8660276.063,279380.8033
1680,17507,158,3.305882353,0.057891411,4800.020139,0.0,0.666594239,21,28,24,440.0,235.0,811.0,99915.0,37652.0,57322.0,880779.0,-51.9484672647,-32.965232506,-5.900925751,6.78945100661,-12.2412492021,-5.13156220916,26.2361726145,3,1,1,-12.11176307,-77.0179172,8660276.063,280380.8033
1681,16249,191,3.164102564,0.055758171,2637.476039,0.0,0.392387977,18,22,26,200.0,96.0,409.0,46173.0,14725.0,30324.0,443606.0,-22.8117750933,-9.7575430996,-4.76207391759,4.65514189603,-6.42924918256,-4.12303614614,9.23371803357,3,4,1,-12.11182973,-77.00873289,8660276.063,281380.8033
1682,11374,203,2.986607143,0.045820113,3675.163445,0.0,0.380485738,17,8,20,227.0,35.0,435.0,97045.0,7574.0,53760.0,434755.0,-19.621579685,-11.5898981002,1.17315892923,6.82594835823,-4.40009159873,-12.6298322966,-0.11250198006,2,4,5,-12.11189609,-76.99954853,8660276.063,282380.8033
1683,11174,131,3.221374046,0.063918211,778.6778936,0.0,0.680340919,42,27,22,227.0,35.0,435.0,97045.0,7574.0,53760.0,434755.0,-22.708428874,-11.4981142017,-7.54864321132,1.9015363116,-4.50744104747,0.0106713614793,-5.43200367987,3,4,2,-12.11196215,-76.99036411,8660276.063,283380.8033
1684,12761,160,3.25625,0.04140569,1988.286581,3222.024973,0.711888429,9,10,2,192.0,31.0,350.0,88978.0,6648.0,42332.0,342493.0,-17.6949926259,-11.0483050105,-0.340174516399,9.81158879549,16.4933073255,-1.39503900225,2.08446375226,0,6,6,-12.1120279,-76.98117964,8660276.063,284380.8033
1685,13772,151,3.1125,0.054290562,1555.721648,0.0,0.300870738,23,16,16,162.0,16.0,268.0,81488.0,5091.0,38734.0,253988.0,-12.2863713823,-5.73408626947,-1.61089495077,2.97310409903,-3.18131945124,-4.67881759563,-3.65027178983,2,3,5,-12.11209335,-76.97199511,8660276.063,285380.8033
1687,9426,10,2.333333333,0.244688645,0.0,0.0,0.106455804,0,0,0,177.0,16.0,291.0,86442.0,5091.0,40525.0,268544.0,0.290277328598,-21.4147766087,4.07714467518,-21.6079244948,0.641510188824,-6.86221650559,-3.29596471253,2,3,3,-12.11222333,-76.95362591,8660276.063,287380.8033
1688,5369,103,3.063063063,0.068298657,0.0,0.0,0.177254215,0,2,1,200.0,22.0,344.0,97537.0,6196.0,46978.0,344701.0,-8.68490878903,-15.1353225545,6.15271098254,1.27255274594,-2.93501101184,-0.00714138365653,-4.20990942149,2,3,5,-12.11228787,-76.94444122,8660276.063,288380.8033
1689,4542,88,2.930693069,0.070748075,0.0,0.0,0.183694593,0,0,2,23.0,6.0,53.0,11095.0,1105.0,6453.0,76157.0,6.41770899067,-0.840966960054,1.93700152104,-2.0451080435,-0.599360668335,1.11362032932,1.4954647105,1,2,0,-12.1123521,-76.93525649,8660276.063,289380.8033
1697,2244,37,3.0,0.098905566,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0999405646,-0.177727831704,0.476406088711,-5.40652342983,-0.0493962025509,0.945877640987,1.76167379701,1,2,3,-12.11285504,-76.86177676,8660276.063,297380.8033
1740,8750,8,3.25,0.107142857,0.0,0.0,0.367427415,0,0,0,13.0,3.0,19.0,8670.0,2421.0,694.0,51015.0,6.17268442646,-0.466068293343,-1.27674957558,-6.20639246673,0.173869421712,4.79855397356,3.34625902766,1,2,0,-12.10231936,-77.07295219,8661276.063,274380.8033
1741,15249,60,3.163934426,0.039696212,0.0,1613.007407,0.486319673,3,4,1,13.0,3.0,19.0,8670.0,2421.0,694.0,51015.0,2.17756945523,2.72270300805,-0.689186664543,1.13314645706,9.7038651979,5.43322999901,3.28309549534,0,6,6,-12.10238779,-77.06376852,8661276.063,275380.8033
1742,25801,140,3.392857143,0.057861537,0.0,0.0,0.759574529,17,15,10,329.0,118.0,580.0,103264.0,35988.0,60165.0,841745.0,-38.3753195011,-26.3306388851,1.31467317587,3.24358257616,-8.66881570128,10.8998858282,11.6499097974,3,1,1,-12.10245592,-77.05458479,8661276.063,276380.8033
1743,30044,50,3.274509804,0.094133653,0.0,0.0,0.86254526,5,0,1,316.0,115.0,561.0,94594.0,33567.0,59471.0,790730.0,-33.3462028478,-28.6213743558,5.00539952357,-3.71046426784,-6.30860636341,10.7295023624,13.6834237498,3,1,1,-12.10252374,-77.04540101,8661276.063,277380.8033
1744,29498,155,3.299363057,0.071618119,0.0,0.0,0.849867663,38,25,18,316.0,115.0,561.0,94594.0,33567.0,59471.0,790730.0,-39.8463971005,-22.7677525254,-4.09346439919,0.760329276379,-8.47615316718,9.83744900578,9.4682862444,3,1,1,-12.10259126,-77.03621717,8661276.063,278380.8033
1745,18539,140,3.253424658,0.054230961,1802.188979,2846.496041,0.784152109,15,21,9,351.0,119.0,646.0,102661.0,34493.0,70899.0,882992.0,-41.416526062,-30.1549303881,-1.9481856262,7.77878867478,8.60109223556,4.0251671674,13.963483072,3,1,1,-12.10265848,-77.02703328,8661276.063,279380.8033
1746,18667,156,3.275641026,0.057160581,2480.35937,0.0,0.641740955,19,48,21,216.0,42.0,404.0,72045.0,22251.0,55601.0,620153.0,-29.3548163655,-11.9098192405,-9.10077485311,3.70928334778,-6.10333978995,-2.87869068607,4.56644399244,3,4,1,-12.1027254,-77.01784933,8661276.063,280380.8033
1747,20304,128,3.3046875,0.062236361,0.0,0.0,0.519079119,9,8,5,246.0,57.0,486.0,79535.0,23808.0,59199.0,708658.0,-25.1174842942,-20.0032223599,3.93322745394,2.4900177453,-5.99217636221,6.97799271749,4.94892049577,3,1,1,-12.10279201,-77.00866533,8661276.063,281380.8033
1748,15466,133,3.311111111,0.056647007,1543.363155,0.0,0.295511207,39,10,19,30.0,15.0,82.0,7490.0,1557.0,3598.0,88505.0,-3.36298547877,6.29431145257,-6.97062753626,1.76356408031,-2.43521605678,-0.756255893133,1.9121508474,5,5,7,-12.10285832,-76.99948127,8661276.063,282380.8033
1749,14396,90,3.344444444,0.075446885,0.0,0.0,0.519334808,6,5,6,30.0,15.0,82.0,7490.0,1557.0,3598.0,88505.0,0.265897321143,2.33541125593,-1.89809102415,-1.10339078974,-0.997257446848,5.99754580933,2.88806418452,4,0,0,-12.10292432,-76.99029716,8661276.063,283380.8033
1750,11423,68,3.294117647,0.043246335,0.0,4299.743749,0.71427754,0,4,0,354.0,47.0,618.0,170466.0,11739.0,81066.0,596481.0,-28.4892247983,-29.1824750238,5.07399698757,8.92349521043,21.8702671252,4.47695570641,-5.12288675607,3,1,1,-12.10299002,-76.981113,8661276.063,284380.8033
1751,14303,105,3.036036036,0.077988414,0.0,0.0,0.401469464,21,16,17,192.0,31.0,350.0,88978.0,6648.0,42332.0,342493.0,-14.281250098,-11.2480642612,-1.40981075607,-1.78311314701,-3.19162512812,0.575578246014,-4.92192435151,2,3,5,-12.10305542,-76.97192879,8661276.063,285380.8033
1752,12253,71,2.933333333,0.123334567,1384.271961,0.0,0.119224801,9,1,5,162.0,16.0,268.0,81488.0,5091.0,38734.0,253988.0,-5.70993228401,-12.1681912657,3.02424969445,-5.63346571796,-1.60047651211,-5.95759620016,-1.72747168828,2,3,5,-12.10312051,-76.96274452,8661276.063,286380.8033
1753,6786,25,3.192307692,0.103333333,0.0,0.0,0.343935109,5,4,4,185.0,22.0,321.0,92583.0,6196.0,45187.0,330145.0,-8.87984208275,-15.3926672263,1.74427432501,-3.86705064218,-2.17972705737,1.78695972101,-3.44988241853,2,3,5,-12.10318531,-76.95356019,8661276.063,287380.8033
1754,4903,181,3.132978723,0.053226204,0.0,0.0,0.309884308,6,2,6,185.0,22.0,321.0,92583.0,6196.0,45187.0,330145.0,-10.23768336,-11.769868281,5.03181379905,5.40219613652,-3.69612417882,1.14008627524,-4.21312337925,2,3,5,-12.10324979,-76.94437582,8661276.063,288380.8033
1755,5675,45,3.039215686,0.112412965,0.0,0.0,0.335241938,0,0,0,23.0,6.0,53.0,11095.0,1105.0,6453.0,76157.0,6.28968903056,-2.28701448593,-0.106160966374,-6.27444237803,0.066222892501,2.50921350975,2.42601057446,1,2,0,-12.10331398,-76.93519139,8661276.063,289380.8033
1761,1979,114,2.942857143,0.065892503,0.0,0.0,0.114964146,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4935855582,2.10154423856,1.64114345868,-0.579413089927,-0.573313616385,0.9670943669,1.50716525492,1,2,0,-12.10369271,-76.88008375,8661276.063,295380.8033
1762,2959,79,2.827956989,0.068376925,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7098802165,1.02639776012,2.25021800943,-2.84985065793,-0.183587722994,-0.298724138471,1.43591310075,1,2,0,-12.10375477,-76.87089897,8661276.063,296380.8033
