,index,population,count_intersections,streets_per_node_avg,betweenness_centrality_avg,primary_length_total_ext,highway_length_total_ext,fraction_oneway_ext,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_BFA,N_Est_RW,N_Emp_Mfg,N_Emp_BFA,N_Emp_RW,N_Emp_Tot,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,kopt+0_Clusters,kopt+1_Clusters,kopt+2_Clusters,lat,lon,utm_n,utm_e,geometry,nanostore_count,grid_geometry
329,2211,21138,194,3.147959184,0.050586809,0.0,1549.5207699999999,0.133567033,7,4,9,28.0,2.0,33.0,14727.0,51.0,2928.0,37314.0,1.68529839966,5.496630704609999,1.92623481191,4.33073502792,7.947370500239999,2.5783629796,-0.329645612409,0,6,4,-12.03965935,-76.98983005,8668276.063,283380.8033,POINT (-76.98983004999999 -12.03965935),349.0,"POLYGON ((282880.6019848012 -1332223.934221078, 283880.6019848012 -1332223.934221078, 283880.6019848012 -1331223.934221078, 282880.6019848012 -1331223.934221078, 282880.6019848012 -1332223.934221078))"
330,2212,13508,122,3.254098361,0.063187012,0.0,0.0,0.323171078,8,0,19,37.0,2.0,38.0,18812.0,51.0,3429.0,49540.0,2.0339143978,4.25541806341,-1.02061251817,0.567077257011,-1.22988459607,3.38548662606,-1.56602519338,4,0,4,-12.039724699999999,-76.98064804,8668276.063,284380.8033,POINT (-76.98064804000001 -12.0397247),275.0,"POLYGON ((283880.6046810664 -1332223.934515875, 284880.6046810664 -1332223.934515875, 284880.6046810664 -1331223.934515875, 283880.6046810664 -1331223.934515875, 283880.6046810664 -1332223.934515875))"
331,2213,13848,137,3.3576642339999996,0.055856909,0.0,0.0,0.310901942,15,9,15,28.0,2.0,33.0,14727.0,51.0,2928.0,37314.0,0.863474764373,6.003769460419999,-3.0620837604199997,2.0527205995099997,-1.67071564481,4.24836208012,-1.28961216402,4,0,4,-12.03978975,-76.97146598,8668276.063,285380.8033,POINT (-76.97146598 -12.03978975),413.0,"POLYGON ((284880.6070067137 -1332223.935009933, 285880.6070067137 -1332223.935009933, 285880.6070067137 -1331223.935009933, 284880.6070067137 -1331223.935009933, 284880.6070067137 -1332223.935009933))"
332,2214,21694,187,3.186528497,0.048410387,0.0,0.0,0.325773863,21,8,28,19.0,2.0,28.0,10642.0,51.0,2427.0,25088.0,-0.846524548937,9.03515273808,-3.2027117416400004,1.95741299743,-1.82414645939,2.7523706294,-2.71263563264,4,5,4,-12.03985449,-76.96228386,8668276.063,286380.8033,POINT (-76.96228386 -12.03985449),511.0,"POLYGON ((285880.610069764 -1332223.934589767, 286880.610069764 -1332223.934589767, 286880.610069764 -1331223.934589767, 285880.610069764 -1331223.934589767, 285880.610069764 -1332223.934589767))"
333,2217,9829,150,3.243421053,0.057316137999999996,3133.675488,0.0,0.41689149999999997,30,10,8,250.0,10.0,143.0,55706.0,986.0,22145.0,149574.0,-8.710697832789998,-1.3760104583300001,-2.95450715648,4.8417078163800005,-2.0297787998900003,-8.83768962516,-1.52733353213,5,5,7,-12.04004691,-76.9347372,8668276.063,289380.8033,POINT (-76.9347372 -12.04004691),345.0,"POLYGON ((288880.6174661716 -1332223.934536144, 289880.6174661716 -1332223.934536144, 289880.6174661716 -1331223.934536144, 288880.6174661716 -1331223.934536144, 288880.6174661716 -1332223.934536144))"
334,2218,10444,168,3.164705882,0.054785938,2268.122484,0.0,0.133520626,1,2,1,231.0,8.0,115.0,45064.0,935.0,19718.0,124486.0,-2.59933544872,-2.29020023224,4.5495518944099995,5.30687671766,-1.71055726375,-7.202699839189999,-0.8828746335959999,2,3,5,-12.04011045,-76.92555487,8668276.063,290380.8033,POINT (-76.92555487 -12.04011045),613.0,"POLYGON ((289880.6205127615 -1332223.934915172, 290880.6205127615 -1332223.934915172, 290880.6205127615 -1331223.934915172, 289880.6205127615 -1331223.934915172, 289880.6205127615 -1332223.934915172))"
335,2219,7761,75,2.9512195119999998,0.071676453,0.0,0.0,0.0,0,0,0,231.0,8.0,115.0,45064.0,935.0,19718.0,124486.0,1.81681142443,-6.66395856696,5.584500352969999,-1.5910113084900002,-0.869274761702,-1.6090856279899999,-4.54005598376,2,3,5,-12.04017368,-76.91637249,8668276.063,291380.8033,POINT (-76.91637249 -12.04017368),388.0,"POLYGON ((290880.6233425352 -1332223.934391311, 291880.6233425352 -1332223.934391311, 291880.6233425352 -1331223.934391311, 290880.6233425352 -1331223.934391311, 290880.6233425352 -1332223.934391311))"
336,2262,2491,51,3.31372549,0.101488595,0.0,1356.8782390000001,0.500810753,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,3.7807661615900003,-2.5556195616,-1.81264767465,-1.14545694509,8.161230081889999,4.84716669578,0.322136697724,0,6,0,-12.02960583,-77.12748256,8669276.063,268380.8033,POINT (-77.12748256 -12.02960583),0.0,"POLYGON ((267880.5562301077 -1331223.933168346, 268880.5562301077 -1331223.933168346, 268880.5562301077 -1330223.933168346, 267880.5562301077 -1330223.933168346, 267880.5562301077 -1331223.933168346))"
337,2265,11645,194,3.201030928,0.049103308,1011.4968560000001,194.4087462,0.187575589,6,7,3,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,1.2240974337600001,3.83553534439,1.7996634325799998,5.3113706804500005,-0.423257874875,-1.32648896935,-0.369009196771,4,0,4,-12.02981439,-77.09993976,8669276.063,271380.8033,POINT (-77.09993976 -12.02981439),0.0,"POLYGON ((270880.5654653867 -1331223.933958165, 271880.5654653867 -1331223.933958165, 271880.5654653867 -1330223.933958165, 270880.5654653867 -1330223.933958165, 270880.5654653867 -1331223.933958165))"
338,2267,35330,247,3.4048583,0.040428597999999996,2476.880891,0.0,0.24773038600000002,20,17,11,269.0,9.0,188.0,55950.0,771.0,13489.0,282934.0,-13.7687714239,3.89129164622,2.05347322481,7.46199548796,-2.7457628330699997,-6.20847880839,-3.36640300758,5,5,7,-12.02995192,-77.08157759999999,8669276.063,273380.8033,POINT (-77.08157759999999 -12.02995192),3.0,"POLYGON ((272880.5726896258 -1331223.934161827, 273880.5726896258 -1331223.934161827, 273880.5726896258 -1330223.934161827, 272880.5726896258 -1330223.934161827, 272880.5726896258 -1331223.934161827))"
339,2268,36556,194,3.207920792,0.04530331,1504.842825,0.0,0.275290993,7,4,19,156.0,9.0,169.0,35588.0,771.0,9086.0,191046.0,-7.7970578563699995,4.7493067799199995,3.84757271558,2.89770567032,-1.60826829195,-3.1282732869200003,-1.76573059585,5,5,7,-12.03002023,-77.07239645,8669276.063,274380.8033,POINT (-77.07239645 -12.03002023),1.0,"POLYGON ((273880.5747406145 -1331223.933962634, 274880.5747406145 -1331223.933962634, 274880.5747406145 -1330223.933962634, 273880.5747406145 -1330223.933962634, 273880.5747406145 -1331223.933962634))"
340,2269,37734,217,3.322727273,0.053969250999999996,0.0,0.0,0.30641367399999997,20,7,25,156.0,9.0,169.0,35588.0,771.0,9086.0,191046.0,-9.02353223898,5.782324039380001,1.48171469271,2.50719257472,-2.3300519645599995,2.7548441893799995,-5.2389356003300005,5,5,4,-12.03008824,-77.06321523,8669276.063,275380.8033,POINT (-77.06321523 -12.03008824),1.0,"POLYGON ((274880.5783308377 -1331223.933913361, 275880.5783308377 -1331223.933913361, 275880.5783308377 -1330223.933913361, 274880.5783308377 -1330223.933913361, 274880.5783308377 -1331223.933913361))"
341,2270,34274,214,3.1531531530000003,0.029274462,0.0,1855.811563,0.217181294,25,7,17,156.0,9.0,169.0,35588.0,771.0,9086.0,191046.0,-8.43506989697,4.0075830295,1.91852840396,5.738913515319999,9.02022995447,2.06319236677,-4.40056936522,0,6,6,-12.03015595,-77.05403396,8669276.063,276380.8033,POINT (-77.05403396 -12.03015595),1.0,"POLYGON ((275880.5813089418 -1331223.93403119, 276880.5813089418 -1331223.93403119, 276880.5813089418 -1330223.93403119, 275880.5813089418 -1330223.93403119, 275880.5813089418 -1331223.93403119))"
342,2271,28968,151,3.303797468,0.056534348,1581.819512,0.0,0.29608311600000004,7,10,26,156.0,9.0,169.0,35588.0,771.0,9086.0,191046.0,-7.80743079697,3.7129951149300005,-0.5048513322820001,1.8897878492500002,-1.85605492991,-2.94996583054,-2.52244077623,5,5,7,-12.03022336,-77.04485264,8669276.063,277380.8033,POINT (-77.04485264 -12.03022336),0.0,"POLYGON ((276880.5837018361 -1331223.934316803, 277880.5837018361 -1331223.934316803, 277880.5837018361 -1330223.934316803, 276880.5837018361 -1330223.934316803, 276880.5837018361 -1331223.934316803))"
343,2272,18692,136,3.1448275860000003,0.04980943400000001,0.0,0.0,0.27374273600000004,24,14,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2388300322,9.04554606912,-5.2275297084300005,-0.141630628676,-1.37187701544,2.59486608822,-1.76683425835,4,0,4,-12.03029046,-77.03567126,8669276.063,278380.8033,POINT (-77.03567126 -12.03029046),4.0,"POLYGON ((277880.586617339 -1331223.933656388, 278880.586617339 -1331223.933656388, 278880.586617339 -1330223.933656388, 277880.586617339 -1330223.933656388, 277880.586617339 -1331223.933656388))"
344,2273,27092,109,2.859259259,0.053939991,0.0,0.0,0.304262986,5,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68594522363,6.34490404092,3.2773451024299995,-3.67173076602,0.609299217487,1.32935453269,1.53408385836,4,0,0,-12.03035727,-77.02648982,8669276.063,279380.8033,POINT (-77.02648981999999 -12.03035727),1.0,"POLYGON ((278880.5900987714 -1331223.934263588, 279880.5900987714 -1331223.934263588, 279880.5900987714 -1330223.934263588, 278880.5900987714 -1330223.934263588, 278880.5900987714 -1331223.934263588))"
345,2274,8693,107,3.045454545,0.062098045,0.0,0.0,0.027596796,0,1,0,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,6.814790479380001,1.2105923628,3.4411369977800006,-0.247623313943,-0.7171288831029999,0.8892271897509999,-0.243857139152,4,0,0,-12.03042377,-77.01730833,8669276.063,280380.8033,POINT (-77.01730833000001 -12.03042377),346.0,"POLYGON ((279880.5930675796 -1331223.933934345, 280880.5930675796 -1331223.933934345, 280880.5930675796 -1330223.933934345, 279880.5930675796 -1330223.933934345, 279880.5930675796 -1331223.933934345))"
346,2275,26287,110,3.171171171,0.052035856,1515.5136519999999,0.0,0.330870966,38,17,14,205.0,9.0,209.0,61835.0,891.0,10619.0,239246.0,-10.8021489037,0.604832858924,-3.0861127642799997,-0.0210512929629,-1.71203099676,-3.94352406727,-4.59986739351,2,5,5,-12.03048997,-77.00812679,8669276.063,281380.8033,POINT (-77.00812679000001 -12.03048997),509.0,"POLYGON ((280880.5955588755 -1331223.933775761, 281880.5955588755 -1331223.933775761, 281880.5955588755 -1330223.933775761, 280880.5955588755 -1330223.933775761, 280880.5955588755 -1331223.933775761))"
347,2276,26923,202,3.2107843139999996,0.051978764000000004,0.0,569.8299105000001,0.363211465,35,11,11,205.0,9.0,209.0,61835.0,891.0,10619.0,239246.0,-10.2236083557,0.792097620971,0.29109370255899997,3.43883761921,1.1107748393799999,1.88193083803,-6.21442452848,2,3,5,-12.03055588,-76.99894519,8669276.063,282380.8033,POINT (-76.99894519 -12.03055588),540.0,"POLYGON ((281880.5986966933 -1331223.934886995, 282880.5986966933 -1331223.934886995, 282880.5986966933 -1330223.934886995, 281880.5986966933 -1330223.934886995, 281880.5986966933 -1331223.934886995))"
348,2277,28202,116,3.2118644069999998,0.053911468,0.0,2024.6267489999998,0.194964627,2,1,2,9.0,0.0,5.0,4085.0,0.0,501.0,12226.0,2.98205028875,5.80248839484,2.5969017220599997,1.4784937101499998,12.092717831600002,4.27094958771,1.9827788026599997,0,6,6,-12.03062147,-76.98976354,8669276.063,283380.8033,POINT (-76.98976354 -12.03062147),247.0,"POLYGON ((282880.601394707 -1331223.933957513, 283880.601394707 -1331223.933957513, 283880.601394707 -1330223.933957513, 282880.601394707 -1330223.933957513, 282880.601394707 -1331223.933957513))"
349,2280,9688,142,3.172413793,0.057939139,0.0,0.0,0.09037472699999999,4,2,21,28.0,2.0,33.0,14727.0,51.0,2928.0,37314.0,4.06423774421,4.21579644338,-0.304074758886,1.65623052566,-1.7496949458099997,1.7033276960400001,-2.04916452262,4,0,4,-12.03081646,-76.96221827,8669276.063,286380.8033,POINT (-76.96221826999999 -12.03081646),336.0,"POLYGON ((285880.6094099902 -1331223.934405637, 286880.6094099902 -1331223.934405637, 286880.6094099902 -1330223.934405637, 285880.6094099902 -1330223.934405637, 285880.6094099902 -1331223.934405637))"
350,2281,10451,179,3.1459459460000003,0.044288622,0.0,0.0,0.18409961100000002,18,2,22,28.0,2.0,33.0,14727.0,51.0,2928.0,37314.0,2.2435208915900002,5.910468432949999,-1.41041150869,3.4581885937599997,-2.1022251895700004,1.96023585371,-2.501586296,4,0,4,-12.03088085,-76.9530364,8669276.063,287380.8033,POINT (-76.9530364 -12.03088085),347.0,"POLYGON ((286880.6128606048 -1331223.934155896, 287880.6128606048 -1331223.934155896, 287880.6128606048 -1330223.934155896, 286880.6128606048 -1330223.934155896, 286880.6128606048 -1331223.934155896))"
351,2283,10233,189,3.173469388,0.049527154000000004,0.0,0.0,0.234177629,17,3,13,250.0,10.0,143.0,55706.0,986.0,22145.0,149574.0,-5.06171284916,-2.6634913862,2.41753831393,4.96715176455,-2.56532598481,0.401070264494,-7.03535031901,2,3,5,-12.03100874,-76.93467252,8669276.063,289380.8033,POINT (-76.93467252000001 -12.03100874),561.0,"POLYGON ((288880.6178402093 -1331223.935297992, 289880.6178402093 -1331223.935297992, 289880.6178402093 -1330223.935297992, 288880.6178402093 -1330223.935297992, 288880.6178402093 -1331223.935297992))"
352,2284,9666,176,3.2215909089999997,0.051606396,3360.524293,0.0,0.295606343,28,19,55,231.0,8.0,115.0,45064.0,935.0,19718.0,124486.0,-11.0013522792,3.76620642179,-10.5656090418,5.38194622572,-3.43942128504,-11.7052905783,-6.602532696259999,5,5,2,-12.03107222,-76.92549050000001,8669276.063,290380.8033,POINT (-76.92549050000001 -12.03107222),878.0,"POLYGON ((289880.6204964836 -1331223.934470746, 290880.6204964836 -1331223.934470746, 290880.6204964836 -1330223.934470746, 289880.6204964836 -1330223.934470746, 289880.6204964836 -1331223.934470746))"
353,2287,5772,22,3.1363636360000005,0.177705628,0.0,0.0,0.0,0,0,0,231.0,8.0,115.0,45064.0,935.0,19718.0,124486.0,3.6506635190499996,-10.516635941699999,1.69159372753,-10.208966155299999,-0.359104295641,-0.7416723827680001,-3.8445161122500005,1,2,3,-12.03126088,-76.89794413,8669276.063,293380.8033,POINT (-76.89794413 -12.03126088),76.0,"POLYGON ((292880.6284275227 -1331223.93526278, 293880.6284275227 -1331223.93526278, 293880.6284275227 -1330223.93526278, 292880.6284275227 -1330223.93526278, 292880.6284275227 -1331223.93526278))"
354,2288,7398,84,3.104651163,0.06570256,0.0,0.0,0.0,4,2,0,231.0,8.0,115.0,45064.0,935.0,19718.0,124486.0,0.754879914561,-5.64004189775,4.45383646667,0.216422255518,-1.36088976021,-0.39907540808799996,-4.6993907011000005,2,3,5,-12.03132316,-76.88876191,8669276.063,294380.8033,POINT (-76.88876191 -12.03132316),163.0,"POLYGON ((293880.6304120341 -1331223.935150207, 294880.6304120341 -1331223.935150207, 294880.6304120341 -1330223.935150207, 293880.6304120341 -1330223.935150207, 293880.6304120341 -1331223.935150207))"
355,2327,3267,101,3.094339623,0.062620084,0.0,0.0,0.07382981200000001,0,0,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,6.10358413017,-0.810702666023,3.06881546073,0.779594420896,-0.904339457454,0.991643060052,-1.43600950611,4,0,0,-12.02049867,-77.13659202,8670276.063,267380.8033,POINT (-77.13659201999999 -12.02049867),0.0,"POLYGON ((266880.5530772468 -1330223.933728262, 267880.5530772468 -1330223.933728262, 267880.5530772468 -1329223.933728262, 266880.5530772468 -1329223.933728262, 266880.5530772468 -1330223.933728262))"
356,2328,3557,35,3.333333333,0.086041083,0.0,581.7012634,0.271391633,0,1,0,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,4.7964427584800005,-1.8536274457,-0.418719904492,-1.23297331392,3.1165424512,3.89100188926,-0.515319686542,1,2,0,-12.02056873,-77.1274115,8670276.063,268380.8033,POINT (-77.12741149999999 -12.02056873),0.0,"POLYGON ((267880.5569229616 -1330223.933030478, 268880.5569229616 -1330223.933030478, 268880.5569229616 -1329223.933030478, 267880.5569229616 -1329223.933030478, 267880.5569229616 -1330223.933030478))"
357,2331,10162,239,3.320833333,0.043304194000000004,2834.376634,0.0,0.213618229,8,7,4,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,-0.740364573075,5.936241996950001,0.7064321385369999,9.110359668560001,-2.17076893204,-6.61986989608,2.35005913087,5,5,7,-12.02077713,-77.09986962,8670276.063,271380.8033,POINT (-77.09986962000001 -12.02077713),0.0,"POLYGON ((270880.5659648431 -1330223.933953405, 271880.5659648431 -1330223.933953405, 271880.5659648431 -1329223.933953405, 270880.5659648431 -1329223.933953405, 270880.5659648431 -1330223.933953405))"
358,2332,23893,300,3.207236842,0.037199207000000005,0.0,0.0,0.24221643,3,6,8,113.0,0.0,19.0,20362.0,0.0,4403.0,91888.0,-1.07079894741,7.592283932719999,5.2297320245,7.769354015539999,-2.11609231024,2.1349411329900003,-2.48885887067,4,0,4,-12.02084599,-77.09068888,8670276.063,272380.8033,POINT (-77.09068888 -12.02084599),0.0,"POLYGON ((271880.5689515052 -1330223.933788057, 272880.5689515052 -1330223.933788057, 272880.5689515052 -1329223.933788057, 271880.5689515052 -1329223.933788057, 271880.5689515052 -1330223.933788057))"
359,2333,24176,280,3.206405694,0.039072747000000005,0.0,0.0,0.16612190300000002,10,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3443436398400004,10.731277086699999,3.42999915559,6.276887748130001,-2.04674489615,3.0149884865599996,0.104175194173,4,0,4,-12.02091455,-77.08150808,8670276.063,273380.8033,POINT (-77.08150808000001 -12.02091455),0.0,"POLYGON ((272880.572335255 -1330223.933753555, 273880.572335255 -1330223.933753555, 273880.572335255 -1329223.933753555, 272880.572335255 -1329223.933753555, 272880.572335255 -1330223.933753555))"
360,2334,22398,116,3.1092436969999997,0.066433788,1449.6432109999998,0.0,0.105180687,15,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06996819352,7.166431523200001,0.368232465282,-1.30370397238,-0.5138271110029999,-2.6430599894599998,2.70858464976,4,0,0,-12.02098281,-77.07232723,8670276.063,274380.8033,POINT (-77.07232723 -12.02098281),0.0,"POLYGON ((273880.5750538242 -1330223.933858899, 274880.5750538242 -1330223.933858899, 274880.5750538242 -1329223.933858899, 273880.5750538242 -1329223.933858899, 273880.5750538242 -1330223.933858899))"
361,2335,19175,111,3.086956522,0.074866852,0.0,194.89296399999998,0.086863661,1,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15035523354,5.05520616029,1.54417603491,-2.33490711613,0.8213062541060001,1.9454351607099998,1.22401851445,4,0,0,-12.02105077,-77.06314632,8670276.063,275380.8033,POINT (-77.06314632 -12.02105077),0.0,"POLYGON ((274880.5782232749 -1330223.9340966, 275880.5782232749 -1330223.9340966, 275880.5782232749 -1329223.9340966, 274880.5782232749 -1329223.9340966, 274880.5782232749 -1330223.9340966))"
362,2336,32361,122,3.212598425,0.069010874,1539.405764,0.0,0.26008215,19,6,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33738908803900003,9.967353587289999,-1.8107488113999999,-2.0683398570200002,-0.40905641315200003,-1.72476725895,2.2853282885599997,5,5,7,-12.02111843,-77.05396536,8670276.063,276380.8033,POINT (-77.05396536000001 -12.02111843),1.0,"POLYGON ((275880.5807813525 -1330223.934475584, 276880.5807813525 -1330223.934475584, 276880.5807813525 -1329223.934475584, 275880.5807813525 -1329223.934475584, 275880.5807813525 -1330223.934475584))"
363,2339,12111,117,2.748251748,0.06605670799999999,0.0,0.0,0.139199798,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74872889217,3.6534268022500003,1.62696897325,-3.29279009559,-0.06539666584369999,-0.559919936623,0.631745596107,1,2,0,-12.02131959,-77.02642213,8670276.063,279380.8033,POINT (-77.02642213 -12.02131959),4.0,"POLYGON ((278880.5904857877 -1330223.934214076, 279880.5904857877 -1330223.934214076, 279880.5904857877 -1329223.934214076, 278880.5904857877 -1329223.934214076, 278880.5904857877 -1330223.934214076))"
364,2340,5537,52,2.6875,0.113983295,0.0,0.0,0.0,1,0,1,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,9.87140218475,-2.9054081606800004,2.39276696768,-8.39045782527,0.488191638058,-2.32289724104,-0.29799788769,1,2,3,-12.02138604,-77.01724095,8670276.063,280380.8033,POINT (-77.01724095 -12.02138604),151.0,"POLYGON ((279880.5930376445 -1330223.9340428, 280880.5930376445 -1330223.9340428, 280880.5930376445 -1329223.9340428, 279880.5930376445 -1329223.9340428, 279880.5930376445 -1330223.9340428))"
365,2341,25382,195,3.1969696969999997,0.047566727,1875.552927,0.0,0.247372245,8,4,9,40.0,0.0,35.0,22162.0,120.0,1032.0,35974.0,-0.399766678672,7.9681113355600015,2.00884473217,3.6818386196199997,-1.08374269445,-3.6100581834900005,1.85243594719,5,5,7,-12.02145219,-77.00805971,8670276.063,281380.8033,POINT (-77.00805971 -12.02145219),558.0,"POLYGON ((280880.5962018471 -1330223.93400841, 281880.5962018471 -1330223.93400841, 281880.5962018471 -1329223.93400841, 280880.5962018471 -1329223.93400841, 280880.5962018471 -1330223.93400841))"
